user_id,employee_name,role,email,days_active,total_lifetime_hours,total_activity,login_count,login_per_day,unique_pcs,avg_active_hours_per_day,actions_per_hour,after_hours_activity,weekend_activity,file_access_count,file_copy_count,removable_uploads,removable_downloads,decoy_access_count,avg_email_size,email_sent_count,total_email_size,attachment_count,activity_per_day,device_activity_count,device_connect_count,device_disconnect_count,device_unique_pcs,device_after_hours,device_weekend_usage,device_usage_per_day,connect_disconnect_ratio,avg_session_duration,window_7_days,window_30_days,baseline_90_days,drift_7d_vs_30d,drift_30d_vs_90d,file_access_per_day,file_copy_per_day,email_sent_per_day,usb_upload_per_day,usb_download_per_day,device_connect_per_day,device_disconnect_per_day,decoy_access_per_day,anomaly_score,prediction,risk_score,explanation,prediction_label,severity
ALB2395,Aline Linda Bowen,ChiefEngineer,Aline.Linda.Bowen@dtaa.com,356.0,1900.0,3023.0,356.0,1.0,1.0,5.34,1.59,364.0,0.0,72.0,0.0,0.0,0.0,72.0,373324.38,2231.0,832886600.0,882.0,8.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,423,1256,1.01,1.01,0.2,0.0,6.27,0.0,0.0,0.0,0.0,0.2,-0.33575451374053955,1,0.9100000262260437,Behavior is normal.,Normal,Low
SJW0184,Sarah Jolie Webster,MechanicalEngineer,Sarah.Jolie.Webster@dtaa.com,356.0,1642.0,1831.0,356.0,1.0,1.0,4.61,1.12,356.0,0.0,16.0,0.0,0.0,0.0,16.0,162871.66,1103.0,179647440.0,207.0,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,231,689,1.02,1.01,0.04,0.0,3.1,0.0,0.0,0.0,0.0,0.04,-0.33386239409446716,1,0.9100000262260437,Behavior is normal.,Normal,Low
XSR3526,Xerxes Shea Ryan,SystemsEngineer,Xerxes.Shea.Ryan@dtaa.com,356.0,1587.0,1847.0,356.0,1.0,1.0,4.46,1.16,356.0,0.0,43.0,0.0,0.0,0.0,43.0,308261.28,1092.0,336621300.0,415.0,5.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,226,669,1.04,1.01,0.12,0.0,3.07,0.0,0.0,0.0,0.0,0.12,-0.3357069790363312,1,0.8999999761581421,Behavior is normal.,Normal,Low
GRP1402,Grady Ross Pena,WebDeveloper,Grady.Ross.Pena@dtaa.com,356.0,1669.0,1829.0,356.0,1.0,1.0,4.69,1.1,356.0,0.0,28.0,0.0,0.0,0.0,28.0,266630.34,1089.0,290360450.0,295.0,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,230,681,1.02,1.01,0.08,0.0,3.06,0.0,0.0,0.0,0.0,0.08,-0.3230404853820801,1,0.8999999761581421,Behavior is normal.,Normal,Low
EMO0159,Elizabeth Maxine Owens,SoftwareEngineer,Elizabeth.Maxine.Owens@dtaa.com,356.0,1606.0,1851.0,356.0,1.0,1.0,4.51,1.15,356.0,0.0,63.0,0.0,0.0,0.0,63.0,431900.97,1076.0,464725440.0,491.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,222,692,1.04,0.96,0.18,0.0,3.02,0.0,0.0,0.0,0.0,0.18,-0.3413357734680176,1,0.8899999856948853,Behavior is normal.,Normal,Low
JRA0522,Jade Rebekah Austin,TechnicalWriter,Jade.Rebekah.Austin@dtaa.com,356.0,1585.0,1801.0,356.0,1.0,1.0,4.45,1.14,356.0,0.0,18.0,0.0,0.0,0.0,18.0,194863.4,1071.0,208698690.0,192.0,5.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,230,686,1.02,1.01,0.05,0.0,3.01,0.0,0.0,0.0,0.0,0.05,-0.35658934712409973,1,0.8899999856948853,Behavior is normal.,Normal,Low
WVM1669,Wayne Vernon Mcdowell,Salesman,Wayne.Vernon.Mcdowell@dtaa.com,356.0,1874.0,2624.0,356.0,1.0,1.0,5.26,1.4,356.0,0.0,101.0,0.0,0.0,0.0,101.0,458451.2,1811.0,830255100.0,788.0,7.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,361,1080,1.02,1.0,0.28,0.0,5.09,0.0,0.0,0.0,0.0,0.28,-0.33856722712516785,1,0.8899999856948853,Behavior is normal.,Normal,Low
CHB3647,Channing Hakeem Bender,ProductionLineWorker,Channing.Hakeem.Bender@dtaa.com,356.0,1003.0,841.0,356.0,1.0,1.0,2.82,0.84,356.0,0.0,10.0,0.0,0.0,0.0,10.0,378589.4,119.0,45052140.0,50.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,62,188,1.04,0.99,0.03,0.0,0.33,0.0,0.0,0.0,0.0,0.03,-0.3394524157047272,1,0.8899999856948853,Behavior is normal.,Normal,Low
RCF2057,Rajah Carson Flynn,SoftwareEngineer,Rajah.Carson.Flynn@dtaa.com,356.0,1633.0,1828.0,356.0,1.0,1.0,4.59,1.12,356.0,0.0,22.0,0.0,0.0,0.0,22.0,235070.22,1094.0,257166820.0,275.0,5.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,234,686,1.01,1.02,0.06,0.0,3.07,0.0,0.0,0.0,0.0,0.06,-0.34135180711746216,1,0.8899999856948853,Behavior is normal.,Normal,Low
KCC3658,Kenneth Carl Cervantes,ProductionLineWorker,Kenneth.Carl.Cervantes@dtaa.com,356.0,1018.0,841.0,356.0,1.0,1.0,2.86,0.83,356.0,0.0,7.0,0.0,0.0,0.0,7.0,320143.94,122.0,39057560.0,41.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,62,188,1.04,0.99,0.02,0.0,0.34,0.0,0.0,0.0,0.0,0.02,-0.3394371271133423,1,0.8899999856948853,Behavior is normal.,Normal,Low
MRC2160,Michelle Ruth Cleveland,StockroomClerk,Michelle.Ruth.Cleveland@dtaa.com,356.0,1001.0,849.0,356.0,1.0,1.0,2.81,0.85,356.0,0.0,13.0,0.0,0.0,0.0,13.0,810016.4,124.0,100442030.0,123.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,63,189,1.02,1.0,0.04,0.0,0.35,0.0,0.0,0.0,0.0,0.04,-0.337535560131073,1,0.8700000047683716,Behavior is normal.,Normal,Low
GAB1885,Grant Axel Beard,ElectricalEngineer,Grant.Axel.Beard@dtaa.com,356.0,1622.0,1877.0,356.0,1.0,1.0,4.56,1.16,356.0,0.0,71.0,0.0,0.0,0.0,71.0,431451.9,1094.0,472008420.0,503.0,5.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,235,695,1.02,1.01,0.2,0.0,3.07,0.0,0.0,0.0,0.0,0.2,-0.3392597436904907,1,0.8700000047683716,Behavior is normal.,Normal,Low
CJH2921,Claire Justina Hickman,Technician,Claire.Justina.Hickman@dtaa.com,356.0,1288.0,1085.0,356.0,1.0,1.0,3.62,0.84,356.0,0.0,12.0,0.0,0.0,0.0,12.0,254804.98,361.0,91984600.0,89.0,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,104,306,1.03,1.02,0.03,0.0,1.01,0.0,0.0,0.0,0.0,0.03,-0.33674874901771545,1,0.8600000143051147,Behavior is normal.,Normal,Low
DAM2837,Deanna Aline Molina,StockroomClerk,Deanna.Aline.Molina@dtaa.com,356.0,1015.0,837.0,356.0,1.0,1.0,2.85,0.82,356.0,0.0,2.0,0.0,0.0,0.0,2.0,512938.16,123.0,63091390.0,72.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,63,188,1.02,1.01,0.01,0.0,0.35,0.0,0.0,0.0,0.0,0.01,-0.3374791145324707,1,0.8600000143051147,Behavior is normal.,Normal,Low
RJP1091,Roanna Jayme Pennington,SoftwareDeveloper,Roanna.Jayme.Pennington@dtaa.com,356.0,1615.0,1814.0,356.0,1.0,1.0,4.54,1.12,356.0,0.0,26.0,0.0,0.0,0.0,26.0,242257.84,1076.0,260669440.0,254.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,231,669,1.02,1.04,0.07,0.0,3.02,0.0,0.0,0.0,0.0,0.07,-0.32930412888526917,1,0.8600000143051147,Behavior is normal.,Normal,Low
DSM2400,Demetria Sage Melendez,Supervisor,Demetria.Sage.Melendez@dtaa.com,356.0,1268.0,1075.0,356.0,1.0,1.0,3.56,0.85,356.0,0.0,0.0,0.0,0.0,0.0,0.0,29268.08,363.0,10624313.0,0.0,3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,105,313,1.02,1.01,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,-0.34774768352508545,1,0.8600000143051147,Behavior is normal.,Normal,Low
BMR1662,Brenna Michelle Robles,Salesman,Brenna.Michelle.Robles@dtaa.com,356.0,1847.0,2622.0,356.0,1.0,1.0,5.19,1.42,356.0,0.0,95.0,0.0,0.0,0.0,95.0,327419.5,1815.0,594266400.0,749.0,7.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,361,1059,1.01,1.02,0.27,0.0,5.1,0.0,0.0,0.0,0.0,0.27,-0.3383706510066986,1,0.8500000238418579,Behavior is normal.,Normal,Low
MNW1827,Melodie Nerea Wyatt,MechanicalEngineer,Melodie.Nerea.Wyatt@dtaa.com,356.0,1628.0,1818.0,356.0,1.0,1.0,4.57,1.12,356.0,0.0,36.0,0.0,0.0,0.0,36.0,452997.7,1070.0,484707520.0,530.0,5.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,226,675,0.98,1.0,0.1,0.0,3.01,0.0,0.0,0.0,0.0,0.1,-0.33358338475227356,1,0.8399999737739563,Behavior is normal.,Normal,Low
IMP0960,Indigo Minerva Puckett,Salesman,Indigo.Minerva.Puckett@dtaa.com,356.0,1760.0,2556.0,356.0,1.0,1.0,4.94,1.45,356.0,0.0,24.0,0.0,0.0,0.0,24.0,195832.05,1820.0,356414300.0,323.0,7.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,354,1054,1.03,1.01,0.07,0.0,5.11,0.0,0.0,0.0,0.0,0.07,-0.33833184838294983,1,0.8399999737739563,Behavior is normal.,Normal,Low
TJL2113,Tyrone Jerome Lucas,ComputerScientist,Tyrone.Jerome.Lucas@dtaa.com,356.0,1604.0,1833.0,356.0,1.0,1.0,4.51,1.14,356.0,0.0,38.0,0.0,0.0,0.0,38.0,411204.38,1083.0,445334300.0,495.0,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,231,695,1.02,1.0,0.11,0.0,3.04,0.0,0.0,0.0,0.0,0.11,-0.3329075872898102,1,0.8299999833106995,Behavior is normal.,Normal,Low
DAM3691,Dana Avye Molina,ProductionLineWorker,Dana.Avye.Molina@dtaa.com,356.0,997.0,845.0,356.0,1.0,1.0,2.8,0.85,356.0,0.0,7.0,0.0,0.0,0.0,7.0,963604.4,126.0,121414160.0,125.0,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,64,190,1.07,1.01,0.02,0.0,0.35,0.0,0.0,0.0,0.0,0.02,-0.339173287153244,1,0.8199999928474426,Behavior is normal.,Normal,Low
ACR0748,Amir Caldwell Russo,HardwareEngineer,Amir.Caldwell.Russo@dtaa.com,356.0,1632.0,1828.0,356.0,1.0,1.0,4.58,1.12,356.0,0.0,42.0,0.0,0.0,0.0,42.0,418465.53,1074.0,449431940.0,417.0,5.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,232,690,1.0,1.01,0.12,0.0,3.02,0.0,0.0,0.0,0.0,0.12,-0.3458452820777893,1,0.8199999928474426,Behavior is normal.,Normal,Low
RHM3909,Rhoda Hilda Mcdowell,StockroomClerk,Rhoda.Hilda.Mcdowell@dtaa.com,356.0,1007.0,835.0,356.0,1.0,1.0,2.83,0.83,356.0,0.0,0.0,0.0,0.0,0.0,0.0,30005.53,123.0,3690680.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,62,188,1.04,0.99,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,-0.33732980489730835,1,0.8199999928474426,Behavior is normal.,Normal,Low
DTT1716,Dora Tallulah Tran,Manager,Dora.Tallulah.Tran@dtaa.com,356.0,1782.0,2513.0,356.0,1.0,1.0,5.01,1.41,356.0,0.0,86.0,0.0,0.0,0.0,86.0,398928.2,1715.0,684161860.0,736.0,7.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,338,1006,1.01,1.01,0.24,0.0,4.82,0.0,0.0,0.0,0.0,0.24,-0.34588170051574707,1,0.8199999928474426,Behavior is normal.,Normal,Low
MBL1247,Myra Bree Lindsey,ElectricalEngineer,Myra.Bree.Lindsey@dtaa.com,356.0,1667.0,1879.0,356.0,1.0,1.0,4.68,1.13,356.0,0.0,71.0,0.0,0.0,0.0,71.0,358853.44,1096.0,393303360.0,540.0,5.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,238,704,1.03,1.01,0.2,0.0,3.08,0.0,0.0,0.0,0.0,0.2,-0.3390754461288452,1,0.8199999928474426,Behavior is normal.,Normal,Low
SMH1953,Stephanie Mechelle Hill,MechanicalEngineer,Stephanie.Mechelle.Hill@dtaa.com,356.0,1671.0,1842.0,356.0,1.0,1.0,4.69,1.1,356.0,0.0,33.0,0.0,0.0,0.0,33.0,558695.56,1097.0,612889000.0,581.0,5.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,233,695,1.01,1.01,0.09,0.0,3.08,0.0,0.0,0.0,0.0,0.09,-0.33346936106681824,1,0.8100000023841858,Behavior is normal.,Normal,Low
MAY0978,Marny Anastasia Yang,Technician,Marny.Anastasia.Yang@dtaa.com,356.0,1294.0,1096.0,356.0,1.0,1.0,3.63,0.85,356.0,0.0,13.0,0.0,0.0,0.0,13.0,391267.1,371.0,145160100.0,148.0,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,104,322,1.03,0.97,0.04,0.0,1.04,0.0,0.0,0.0,0.0,0.04,-0.33645957708358765,1,0.800000011920929,Behavior is normal.,Normal,Low
LSM2234,Lynn Sacha Mcbride,ProductionLineWorker,Lynn.Sacha.Mcbride@dtaa.com,356.0,1003.0,839.0,356.0,1.0,1.0,2.82,0.84,356.0,0.0,10.0,0.0,0.0,0.0,10.0,791088.25,117.0,92557330.0,102.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,63,188,1.02,1.01,0.03,0.0,0.33,0.0,0.0,0.0,0.0,0.03,-0.33907997608184814,1,0.800000011920929,Behavior is normal.,Normal,Low
HCO3108,Hannah Chelsea Odonnell,SystemsEngineer,Hannah.Chelsea.Odonnell@dtaa.com,356.0,1634.0,1827.0,356.0,1.0,1.0,4.59,1.12,356.0,0.0,41.0,0.0,0.0,0.0,41.0,424566.0,1074.0,455983870.0,467.0,5.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,231,697,1.04,0.99,0.12,0.0,3.02,0.0,0.0,0.0,0.0,0.12,-0.33531203866004944,1,0.800000011920929,Behavior is normal.,Normal,Low
KNS2828,Kyla Naomi Stuart,StockroomClerk,Kyla.Naomi.Stuart@dtaa.com,356.0,1013.0,846.0,356.0,1.0,1.0,2.85,0.84,356.0,0.0,12.0,0.0,0.0,0.0,12.0,814260.2,122.0,99339740.0,123.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,63,187,1.02,1.01,0.03,0.0,0.34,0.0,0.0,0.0,0.0,0.03,-0.33725354075431824,1,0.800000011920929,Behavior is normal.,Normal,Low
DKE0797,Deborah Kai Estes,ElectricalEngineer,Deborah.Kai.Estes@dtaa.com,356.0,1626.0,1836.0,356.0,1.0,1.0,4.57,1.13,356.0,0.0,29.0,0.0,0.0,0.0,29.0,471101.72,1095.0,515856400.0,577.0,5.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,229,680,1.03,1.01,0.08,0.0,3.08,0.0,0.0,0.0,0.0,0.08,-0.3389652967453003,1,0.7900000214576721,Behavior is normal.,Normal,Low
BAB2968,Bianca Athena Banks,Technician,Bianca.Athena.Banks@dtaa.com,356.0,1271.0,1099.0,356.0,1.0,1.0,3.57,0.86,356.0,0.0,20.0,0.0,0.0,0.0,20.0,437378.2,367.0,160517800.0,161.0,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,106,311,1.01,1.02,0.06,0.0,1.03,0.0,0.0,0.0,0.0,0.06,-0.33643972873687744,1,0.7900000214576721,Behavior is normal.,Normal,Low
KAA2259,Kamal August Andrews,Salesman,Kamal.August.Andrews@dtaa.com,356.0,1839.0,2619.0,356.0,1.0,1.0,5.17,1.42,356.0,0.0,84.0,0.0,0.0,0.0,84.0,319930.88,1823.0,583234000.0,659.0,7.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,362,1060,1.02,1.02,0.24,0.0,5.12,0.0,0.0,0.0,0.0,0.24,-0.33811721205711365,1,0.7900000214576721,Behavior is normal.,Normal,Low
FJC2198,Fuller Judah Cummings,ProductionLineWorker,Fuller.Judah.Cummings@dtaa.com,356.0,990.0,839.0,356.0,1.0,1.0,2.78,0.85,356.0,0.0,6.0,0.0,0.0,0.0,6.0,338629.62,121.0,40974188.0,49.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,64,190,1.07,1.01,0.02,0.0,0.34,0.0,0.0,0.0,0.0,0.02,-0.33903807401657104,1,0.7900000214576721,Behavior is normal.,Normal,Low
OUJ2510,Orli Ursa James,MaterialsEngineer,Orli.Ursa.James@dtaa.com,356.0,1572.0,1819.0,356.0,1.0,1.0,4.42,1.16,356.0,0.0,29.0,0.0,0.0,0.0,29.0,216250.19,1078.0,233117700.0,245.0,5.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,230,698,1.02,0.99,0.08,0.0,3.03,0.0,0.0,0.0,0.0,0.08,-0.34236833453178406,1,0.7699999809265137,Behavior is normal.,Normal,Low
THM2665,Tyler Howard Moon,Scientist,Tyler.Howard.Moon@dtaa.com,356.0,1598.0,1789.0,356.0,1.0,1.0,4.49,1.12,356.0,0.0,0.0,0.0,0.0,0.0,0.0,29757.51,1077.0,32048836.0,0.0,5.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,231,685,1.02,1.01,0.0,0.0,3.03,0.0,0.0,0.0,0.0,0.0,-0.3453662693500519,1,0.7599999904632568,Behavior is normal.,Normal,Low
AMM0734,Amethyst Melyssa Mathews,ComputerProgrammer,Amethyst.Melyssa.Mathews@dtaa.com,356.0,1631.0,1860.0,355.0,1.0,1.0,4.58,1.14,355.0,0.0,51.0,0.0,0.0,0.0,51.0,411757.8,1099.0,452521820.0,453.0,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,232,703,1.01,0.99,0.14,0.0,3.09,0.0,0.0,0.0,0.0,0.14,-0.3375196158885956,1,0.7599999904632568,Behavior is normal.,Normal,Low
HLD1270,Hope Lareina Daniel,MechanicalEngineer,Hope.Lareina.Daniel@dtaa.com,356.0,1624.0,1835.0,356.0,1.0,1.0,4.56,1.13,356.0,0.0,44.0,0.0,0.0,0.0,44.0,454878.47,1079.0,490813900.0,487.0,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,226,686,1.04,0.99,0.12,0.0,3.03,0.0,0.0,0.0,0.0,0.12,-0.3332723379135132,1,0.7599999904632568,Behavior is normal.,Normal,Low
WDH0910,William Demetrius Hendricks,Salesman,William.Demetrius.Hendricks@dtaa.com,356.0,1833.0,2619.0,356.0,1.0,1.0,5.15,1.43,356.0,0.0,105.0,0.0,0.0,0.0,105.0,393738.88,1802.0,709517440.0,809.0,7.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,358,1073,1.0,1.0,0.29,0.0,5.06,0.0,0.0,0.0,0.0,0.29,-0.33797627687454224,1,0.75,Behavior is normal.,Normal,Low
TNS1233,Tara Nichole Skinner,SoftwareDeveloper,Tara.Nichole.Skinner@dtaa.com,356.0,1638.0,1858.0,356.0,1.0,1.0,4.6,1.13,356.0,0.0,29.0,0.0,0.0,0.0,29.0,414972.03,1117.0,463523780.0,430.0,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,232,695,1.03,1.0,0.08,0.0,3.14,0.0,0.0,0.0,0.0,0.08,-0.32883918285369873,1,0.75,Behavior is normal.,Normal,Low
BKW1032,Boris Kelly Wheeler,SecurityGuard,Boris.Kelly.Wheeler@dtaa.com,356.0,1773.0,2460.0,356.0,1.0,1.0,4.98,1.39,356.0,0.0,55.0,0.0,0.0,0.0,55.0,457335.0,1693.0,774268160.0,713.0,6.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,336,1001,0.98,1.01,0.15,0.0,4.76,0.0,0.0,0.0,0.0,0.15,-0.3343433439731598,1,0.75,Behavior is normal.,Normal,Low
ZMB3863,Zena Melinda Bradley,Scientist,Zena.Melinda.Bradley@dtaa.com,356.0,1548.0,1843.0,356.0,1.0,1.0,4.35,1.19,356.0,0.0,41.0,0.0,0.0,0.0,41.0,442452.75,1090.0,482273500.0,453.0,5.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,223,673,0.98,0.99,0.12,0.0,3.06,0.0,0.0,0.0,0.0,0.12,-0.3453044295310974,1,0.7400000095367432,Behavior is normal.,Normal,Low
DEY2638,Darrel Emma Young,ComputerScientist,Darrel.Emma.Young@dtaa.com,356.0,1632.0,1851.0,356.0,1.0,1.0,4.58,1.13,356.0,0.0,40.0,0.0,0.0,0.0,40.0,278782.16,1099.0,306381600.0,292.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,235,698,1.04,1.01,0.11,0.0,3.09,0.0,0.0,0.0,0.0,0.11,-0.33254167437553406,1,0.7300000190734863,Behavior is normal.,Normal,Low
RBO0327,Rigel Brendan Odom,ElectricalEngineer,Rigel.Brendan.Odom@dtaa.com,356.0,1613.0,1857.0,356.0,1.0,1.0,4.53,1.15,356.0,0.0,45.0,0.0,0.0,0.0,45.0,415353.47,1100.0,456888830.0,492.0,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,228,689,1.05,0.99,0.13,0.0,3.09,0.0,0.0,0.0,0.0,0.13,-0.33874383568763733,1,0.7300000190734863,Behavior is normal.,Normal,Low
MHA0667,Marsden Hammett Armstrong,MechanicalEngineer,Marsden.Hammett.Armstrong@dtaa.com,356.0,1676.0,1847.0,355.0,1.0,1.0,4.71,1.1,355.0,0.0,27.0,0.0,0.0,0.0,27.0,212216.69,1110.0,235560510.0,242.0,5.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,232,691,1.01,1.01,0.08,0.0,3.12,0.0,0.0,0.0,0.0,0.08,-0.3330462872982025,1,0.699999988079071,Behavior is normal.,Normal,Low
LAS3757,Lawrence Abraham Sampson,Technician,Lawrence.Abraham.Sampson@dtaa.com,356.0,1281.0,1085.0,356.0,1.0,1.0,3.6,0.85,356.0,0.0,3.0,0.0,0.0,0.0,3.0,200618.6,370.0,74228890.0,73.0,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,103,309,1.04,1.0,0.01,0.0,1.04,0.0,0.0,0.0,0.0,0.01,-0.3360387086868286,1,0.699999988079071,Behavior is normal.,Normal,Low
ABE2352,Alana Brianna Everett,Technician,Alana.Brianna.Everett@dtaa.com,356.0,1295.0,1084.0,356.0,1.0,1.0,3.64,0.84,356.0,0.0,9.0,0.0,0.0,0.0,9.0,240834.95,363.0,87423090.0,97.0,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,103,311,1.04,0.99,0.03,0.0,1.02,0.0,0.0,0.0,0.0,0.03,-0.33603331446647644,1,0.699999988079071,Behavior is normal.,Normal,Low
BHC0492,Brady Hedley Cleveland,ComputerScientist,Brady.Hedley.Cleveland@dtaa.com,356.0,1639.0,1844.0,356.0,1.0,1.0,4.6,1.13,356.0,0.0,45.0,0.0,0.0,0.0,45.0,448404.1,1087.0,487415200.0,530.0,5.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,228,686,1.03,1.0,0.13,0.0,3.05,0.0,0.0,0.0,0.0,0.13,-0.3324004113674164,1,0.6899999976158142,Behavior is normal.,Normal,Low
CDL0867,Castor Driscoll Lara,ProductionLineWorker,Castor.Driscoll.Lara@dtaa.com,356.0,984.0,848.0,356.0,1.0,1.0,2.76,0.86,356.0,0.0,11.0,0.0,0.0,0.0,11.0,731348.56,125.0,91418570.0,107.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,63,190,1.02,0.99,0.03,0.0,0.35,0.0,0.0,0.0,0.0,0.03,-0.3386446535587311,1,0.6899999976158142,Behavior is normal.,Normal,Low
AUG2242,Amos Uriah Gray,ProductionLineWorker,Amos.Uriah.Gray@dtaa.com,356.0,991.0,846.0,356.0,1.0,1.0,2.78,0.85,356.0,0.0,6.0,0.0,0.0,0.0,6.0,774402.94,128.0,99123576.0,127.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,63,189,1.02,1.0,0.02,0.0,0.36,0.0,0.0,0.0,0.0,0.02,-0.33863839507102966,1,0.6800000071525574,Behavior is normal.,Normal,Low
SKM1369,Stephanie Kirestin Madden,SoftwareDeveloper,Stephanie.Kirestin.Madden@dtaa.com,356.0,1672.0,1850.0,356.0,1.0,1.0,4.7,1.11,366.0,0.0,48.0,0.0,0.0,0.0,48.0,500102.1,1080.0,540110300.0,528.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,230,692,1.02,1.0,0.13,0.0,3.03,0.0,0.0,0.0,0.0,0.13,-0.3285202085971832,1,0.6700000166893005,Behavior is normal.,Normal,Low
STR3896,Sydnee Tatyana Rose,Physicist,Sydnee.Tatyana.Rose@dtaa.com,356.0,1625.0,1849.0,356.0,1.0,1.0,4.56,1.14,356.0,0.0,67.0,0.0,0.0,0.0,67.0,382401.8,1070.0,409169950.0,481.0,5.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,235,690,1.02,1.02,0.19,0.0,3.01,0.0,0.0,0.0,0.0,0.19,-0.32945573329925537,1,0.6700000166893005,Behavior is normal.,Normal,Low
CAG3049,Cain Alvin Graves,ITAdmin,Cain.Alvin.Graves@dtaa.com,356.0,2677.0,4986.0,1455.0,4.09,949.0,7.52,1.86,2141.0,0.0,46.0,0.0,0.0,0.0,46.0,458421.72,1344.0,616118800.0,626.0,14.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,400,1194,1.05,1.01,0.13,0.0,3.78,0.0,0.0,0.0,0.0,0.13,-0.35170456767082214,1,0.6600000262260437,Behavior is normal.,Normal,Low
GKH1634,Gareth Kareem Hess,Technician,Gareth.Kareem.Hess@dtaa.com,356.0,1281.0,1079.0,356.0,1.0,1.0,3.6,0.84,356.0,0.0,8.0,0.0,0.0,0.0,8.0,282213.97,359.0,101314820.0,95.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,104,311,1.03,1.0,0.02,0.0,1.01,0.0,0.0,0.0,0.0,0.02,-0.33589398860931396,1,0.6600000262260437,Behavior is normal.,Normal,Low
